frame,player_id,bbox,confidence,position,match_similarity,track_length,view,original_tacticam_id
37,14,"[798.702392578125, 176.9199981689453, 816.7811279296875, 222.3272705078125]",0.8963133096694946,"[0.4203125, 0.18425925925925926]",0.9130973256887974,38,tacticam,
37,2,"[927.8699340820312, 229.30865478515625, 960.8948364257812, 270.2130432128906]",0.8950690627098083,"[0.49140625, 0.2310185185185185]",0.8769400593555832,38,tacticam,3.0
37,7,"[353.40435791015625, 399.6460266113281, 390.8572082519531, 449.8024597167969]",0.8823014497756958,"[0.19348958333333333, 0.3925925925925926]",0.7913407774129917,38,tacticam,10.0
37,6,"[1490.3079833984375, 256.8631286621094, 1519.3360595703125, 306.4454345703125]",0.8812859058380127,"[0.78359375, 0.2601851851851852]",0.9823918445581579,38,tacticam,17.0
37,0,"[347.1963806152344, 370.12994384765625, 388.4403381347656, 424.27789306640625]",0.8191133141517639,"[0.19140625, 0.3675925925925926]",0.9826277129325428,38,tacticam,8.0
38,2,"[470.54052734375, 219.2292022705078, 504.51116943359375, 272.2476501464844]",0.9290779829025269,"[0.25364583333333335, 0.2273148148148148]",0.9829722912264713,39,tacticam,16.0
38,20,"[284.0143737792969, 689.4769287109375, 331.82080078125, 758.8770141601562]",0.9259974360466003,"[0.16015625, 0.6699074074074074]",0.9762128601562858,39,tacticam,9.0
38,7,"[1334.3851318359375, 781.5361328125, 1372.156494140625, 853.1001586914062]",0.924607515335083,"[0.7046875, 0.7564814814814815]",0.9815547115240715,39,tacticam,
38,8,"[1653.3831787109375, 474.94757080078125, 1694.129638671875, 534.8779907226562]",0.9201866984367371,"[0.8716145833333333, 0.4666666666666667]",0.7894212103662278,39,tacticam,6.0
38,1,"[1030.388671875, 288.7245788574219, 1063.16455078125, 343.4253845214844]",0.9181132316589355,"[0.5450520833333333, 0.29212962962962963]",0.9796295586901318,39,tacticam,13.0
38,5,"[340.8915100097656, 471.3612060546875, 382.2180480957031, 532.0225830078125]",0.9149358868598938,"[0.18802083333333333, 0.46435185185185185]",0.9780590375019036,39,tacticam,0.0
38,10,"[1683.318603515625, 348.2095642089844, 1724.924560546875, 407.0798034667969]",0.9117004871368408,"[0.8872395833333333, 0.34953703703703703]",0.9513025615578115,39,tacticam,1.0
38,2,"[1156.26611328125, 371.8277893066406, 1190.799072265625, 423.8180236816406]",0.9096001982688904,"[0.6109375, 0.3675925925925926]",0.8507530397637774,38,tacticam,5.0
38,0,"[1102.017578125, 480.32025146484375, 1133.3931884765625, 537.0463256835938]",0.9074916839599609,"[0.58203125, 0.4708333333333333]",0.8834171820798958,39,tacticam,2.0
38,2,"[964.1402587890625, 177.24371337890625, 999.9102783203125, 219.11911010742188]",0.9064878821372986,"[0.5111979166666667, 0.18333333333333332]",0.8937264735916606,39,tacticam,19.0
38,2,"[895.1632690429688, 186.65277099609375, 928.3375854492188, 229.3172607421875]",0.9040764570236206,"[0.4747395833333333, 0.19212962962962962]",0.9015914097202559,39,tacticam,20.0
38,17,"[615.6200561523438, 137.28118896484375, 650.7883911132812, 180.3639373779297]",0.9036813378334045,"[0.3294270833333333, 0.14675925925925926]",0.9854574372553417,26,tacticam,22.0
38,14,"[795.2010498046875, 179.27114868164062, 821.851318359375, 223.22964477539062]",0.9036036133766174,"[0.42083333333333334, 0.18611111111111112]",0.8415149743816828,39,tacticam,
38,2,"[924.7346801757812, 230.59950256347656, 963.7354125976562, 272.6309814453125]",0.9030707478523254,"[0.49140625, 0.2324074074074074]",0.9412629594476056,39,tacticam,3.0
38,3,"[752.8967895507812, 262.18609619140625, 791.4278564453125, 310.3285217285156]",0.8976454734802246,"[0.40182291666666664, 0.26481481481481484]",0.8782993183361587,39,tacticam,15.0
38,0,"[796.770263671875, 554.2168579101562, 839.4722900390625, 611.3959350585938]",0.8963191509246826,"[0.42578125, 0.5393518518518519]",0.8203589387258565,39,tacticam,4.0
38,7,"[770.5309448242188, 388.5443115234375, 797.3740234375, 442.25006103515625]",0.8956188559532166,"[0.4080729166666667, 0.38425925925925924]",0.9266804443922254,38,tacticam,11.0
38,3,"[723.839599609375, 351.71337890625, 751.4974365234375, 403.50421142578125]",0.8878872990608215,"[0.38385416666666666, 0.3490740740740741]",0.8825865295792488,39,tacticam,12.0
38,6,"[1492.285888671875, 259.9779357910156, 1516.8681640625, 306.9802551269531]",0.8841421604156494,"[0.7833333333333333, 0.26157407407407407]",0.983841338717937,39,tacticam,17.0
38,7,"[352.41925048828125, 388.45855712890625, 395.33258056640625, 448.7535400390625]",0.8813067078590393,"[0.19453125, 0.387037037037037]",0.8471766394842799,39,tacticam,10.0
38,0,"[348.664306640625, 371.047119140625, 393.3899230957031, 438.3079833984375]",0.7698502540588379,"[0.19296875, 0.37453703703703706]",0.9786087021722466,39,tacticam,8.0
38,2,"[543.6163330078125, 103.65444946289062, 566.728271484375, 141.35568237304688]",0.3590732216835022,"[0.28880208333333335, 0.11296296296296296]",0.0,1,tacticam,23.0
39,1,"[1035.9825439453125, 289.37158203125, 1066.98095703125, 344.1676330566406]",0.9260357618331909,"[0.5471354166666667, 0.29305555555555557]",0.9861416624623428,40,tacticam,13.0
39,7,"[1332.5189208984375, 781.2332153320312, 1374.1673583984375, 850.7667846679688]",0.925191342830658,"[0.7046875, 0.7550925925925925]",0.9723330116518576,40,tacticam,
39,20,"[286.0559997558594, 685.9521484375, 330.7274169921875, 751.2671508789062]",0.9241399765014648,"[0.16041666666666668, 0.6648148148148149]",0.9758836765486508,40,tacticam,9.0
39,14,"[792.2266845703125, 179.24484252929688, 824.7095947265625, 223.0443115234375]",0.9216808080673218,"[0.42083333333333334, 0.18611111111111112]",0.825752585057896,40,tacticam,
39,2,"[473.70245361328125, 219.22979736328125, 510.3826904296875, 273.54510498046875]",0.9190088510513306,"[0.2559895833333333, 0.22777777777777777]",0.9652682951075193,40,tacticam,16.0
39,0,"[796.4249267578125, 552.2490234375, 831.2655029296875, 611.9247436523438]",0.9189207553863525,"[0.4236979166666667, 0.538425925925926]",0.8687304917642946,40,tacticam,4.0
39,0,"[1101.501708984375, 479.69549560546875, 1135.8076171875, 535.2606811523438]",0.9170544743537903,"[0.5822916666666667, 0.46944444444444444]",0.9482526130988713,40,tacticam,2.0
39,5,"[342.1955871582031, 469.8358459472656, 386.4298400878906, 526.4276123046875]",0.9164838790893555,"[0.18958333333333333, 0.46064814814814814]",0.9645310255128868,40,tacticam,0.0
39,3,"[722.6316528320312, 351.4992370605469, 754.572021484375, 404.525390625]",0.9140037894248962,"[0.384375, 0.34953703703703703]",0.7892766528180701,40,tacticam,12.0
39,10,"[1684.379150390625, 349.4186096191406, 1724.127685546875, 409.8835144042969]",0.908286988735199,"[0.8875, 0.3509259259259259]",0.9467267393194987,40,tacticam,1.0
39,8,"[1655.4935302734375, 477.2052917480469, 1690.5135498046875, 535.0799560546875]",0.9079527258872986,"[0.87109375, 0.4685185185185185]",0.7876057840391655,40,tacticam,6.0
39,2,"[1158.074462890625, 373.1335144042969, 1192.3857421875, 426.6969909667969]",0.9050601720809937,"[0.6119791666666666, 0.3699074074074074]",0.9011025540973318,39,tacticam,5.0
39,2,"[962.843994140625, 179.747314453125, 998.4298095703125, 219.3167724609375]",0.904625415802002,"[0.5104166666666666, 0.18425925925925926]",0.9051710533721898,40,tacticam,19.0
39,7,"[772.0631103515625, 387.5990295410156, 793.4036865234375, 443.20074462890625]",0.8933942914009094,"[0.4075520833333333, 0.38425925925925924]",0.8564489367837158,39,tacticam,11.0
39,2,"[926.47705078125, 232.4443817138672, 962.531982421875, 273.86456298828125]",0.8933895230293274,"[0.49166666666666664, 0.2337962962962963]",0.9797586293449864,40,tacticam,3.0
39,6,"[1492.2972412109375, 261.9122314453125, 1513.2137451171875, 309.04522705078125]",0.8881320357322693,"[0.7825520833333334, 0.2638888888888889]",0.9851684195838037,40,tacticam,17.0
39,3,"[754.5590209960938, 263.6739807128906, 784.0928344726562, 313.05999755859375]",0.8870974183082581,"[0.4005208333333333, 0.26666666666666666]",0.9511912744414591,40,tacticam,15.0
39,0,"[355.7041015625, 395.7860412597656, 399.9669189453125, 448.5736083984375]",0.8738575577735901,"[0.19635416666666666, 0.3902777777777778]",0.9659909386078187,40,tacticam,8.0
39,2,"[897.7445068359375, 188.29550170898438, 923.7227783203125, 230.43466186523438]",0.8703518509864807,"[0.4739583333333333, 0.1935185185185185]",0.9665273253291631,40,tacticam,20.0
39,17,"[619.8043823242188, 141.69662475585938, 651.2190551757812, 182.791259765625]",0.8671277761459351,"[0.3307291666666667, 0.14953703703703702]",0.9738608577106824,27,tacticam,22.0
39,2,"[348.3888244628906, 371.586181640625, 398.84893798828125, 428.67242431640625]",0.6509202122688293,"[0.19427083333333334, 0.3699074074074074]",0.6525425675575539,2,tacticam,23.0
39,7,"[350.5702819824219, 376.44342041015625, 401.49346923828125, 449.04071044921875]",0.364585816860199,"[0.19557291666666668, 0.3819444444444444]",0.9416272355050588,40,tacticam,10.0
40,7,"[1333.726318359375, 781.0057983398438, 1376.0511474609375, 849.1781616210938]",0.9248625636100769,"[0.70546875, 0.7546296296296297]",0.9270999551553586,41,tacticam,
40,2,"[479.0892333984375, 219.65977478027344, 516.3132934570312, 272.1308288574219]",0.9224581122398376,"[0.2591145833333333, 0.2273148148148148]",0.9612216882774074,41,tacticam,16.0
40,0,"[1101.4515380859375, 479.6426696777344, 1136.2017822265625, 535.8907470703125]",0.9221184849739075,"[0.5825520833333333, 0.46944444444444444]",0.8738047895664559,41,tacticam,2.0
40,2,"[963.8384399414062, 179.9663543701172, 995.6211547851562, 222.7745361328125]",0.9208623766899109,"[0.5098958333333333, 0.18564814814814815]",0.9734350192052061,41,tacticam,19.0
40,0,"[795.1827392578125, 550.2022705078125, 829.56005859375, 611.4999389648438]",0.9200080633163452,"[0.42291666666666666, 0.5375]",0.9603651344333207,41,tacticam,4.0
40,7,"[723.404541015625, 350.1793212890625, 760.0554809570312, 402.7115478515625]",0.9149743318557739,"[0.38619791666666664, 0.34814814814814815]",0.7843742191685732,40,tacticam,11.0
40,5,"[344.6754455566406, 467.375244140625, 388.70672607421875, 524.09619140625]",0.9135861396789551,"[0.190625, 0.4587962962962963]",0.9669966642870224,41,tacticam,0.0
40,14,"[787.1737060546875, 180.05502319335938, 824.31298828125, 220.40185546875]",0.9122478365898132,"[0.41953125, 0.18518518518518517]",0.8880370693388805,41,tacticam,
40,1,"[1041.896728515625, 289.71624755859375, 1071.8037109375, 345.0958557128906]",0.912173867225647,"[0.55, 0.2935185185185185]",0.9825106779865639,41,tacticam,13.0
40,20,"[288.7425842285156, 683.548828125, 324.83404541015625, 749.6369018554688]",0.908190131187439,"[0.159375, 0.662962962962963]",0.9696516778935711,41,tacticam,9.0
40,8,"[1657.061279296875, 479.35943603515625, 1686.8349609375, 535.33203125]",0.9026063084602356,"[0.8705729166666667, 0.46944444444444444]",0.8857260379308411,41,tacticam,6.0
40,2,"[1164.0079345703125, 373.91015625, 1193.069091796875, 427.18743896484375]",0.901549220085144,"[0.6138020833333333, 0.37037037037037035]",0.9242991020799289,40,tacticam,5.0
40,6,"[1492.0894775390625, 262.48590087890625, 1514.296875, 310.30133056640625]",0.8990236520767212,"[0.7828125, 0.26481481481481484]",0.9705836625242513,41,tacticam,17.0
40,10,"[1688.9483642578125, 351.9130859375, 1721.1829833984375, 409.5489196777344]",0.8976148962974548,"[0.8877604166666667, 0.35185185185185186]",0.9818571398549383,41,tacticam,1.0
40,3,"[773.1762084960938, 386.8619689941406, 799.0953369140625, 443.0817565917969]",0.8948174715042114,"[0.409375, 0.3837962962962963]",0.8302165082541922,41,tacticam,12.0
40,2,"[929.6477661132812, 233.80938720703125, 960.1948852539062, 276.07708740234375]",0.8936666250228882,"[0.49192708333333335, 0.23564814814814813]",0.9855320171451479,41,tacticam,3.0
40,3,"[753.0540161132812, 266.0498962402344, 774.8065795898438, 313.2696838378906]",0.8923560380935669,"[0.39765625, 0.26805555555555555]",0.9709000427417182,41,tacticam,15.0
40,2,"[897.1512451171875, 190.0659942626953, 921.05712890625, 231.0182647705078]",0.8833524584770203,"[0.4734375, 0.19490740740740742]",0.9655213889932293,41,tacticam,20.0
40,17,"[623.6348876953125, 144.3735809326172, 650.0938110351562, 185.8608856201172]",0.8810338377952576,"[0.33151041666666664, 0.15231481481481482]",0.9731480729278982,28,tacticam,22.0
40,2,"[352.6919860839844, 386.724609375, 400.9962158203125, 448.1640930175781]",0.8684713244438171,"[0.19583333333333333, 0.3861111111111111]",0.9425278000206649,3,tacticam,23.0
40,7,"[349.8421630859375, 371.57318115234375, 401.21112060546875, 439.0264892578125]",0.7202745079994202,"[0.1953125, 0.375]",0.9756685276580995,41,tacticam,10.0
41,20,"[289.6607666015625, 681.4658813476562, 320.83758544921875, 749.3679809570312]",0.9162374138832092,"[0.15859375, 0.6620370370370371]",0.9710958519299607,42,tacticam,9.0
41,1,"[1046.8468017578125, 289.34393310546875, 1073.4931640625, 344.20855712890625]",0.9157453179359436,"[0.5518229166666667, 0.29305555555555557]",0.9760931404554849,42,tacticam,13.0
41,0,"[793.7235717773438, 548.1883544921875, 832.0244750976562, 609.7789916992188]",0.9146990180015564,"[0.4231770833333333, 0.5356481481481481]",0.9443045347472749,42,tacticam,4.0
41,7,"[724.08349609375, 349.21087646484375, 765.36279296875, 401.16778564453125]",0.9141450524330139,"[0.38776041666666666, 0.3472222222222222]",0.8380425437814395,41,tacticam,11.0
41,5,"[787.7671508789062, 180.90542602539062, 818.6640014648438, 223.28829956054688]",0.9124631881713867,"[0.41796875, 0.1865740740740741]",0.7375869061584941,42,tacticam,0.0
41,0,"[1104.3603515625, 480.2873840332031, 1131.8294677734375, 536.721923828125]",0.9120330214500427,"[0.58203125, 0.4703703703703704]",0.8073117933298758,42,tacticam,2.0
41,2,"[481.22857666015625, 219.96725463867188, 521.4015502929688, 272.2925720214844]",0.9116607308387756,"[0.2609375, 0.2273148148148148]",0.9808777591277591,42,tacticam,16.0
41,7,"[1338.732421875, 781.004150390625, 1376.06103515625, 847.437744140625]",0.9113068580627441,"[0.7067708333333333, 0.7537037037037037]",0.9387310505632848,42,tacticam,
41,6,"[1493.2049560546875, 261.5071105957031, 1518.10595703125, 309.68988037109375]",0.9043287038803101,"[0.7841145833333333, 0.2638888888888889]",0.8704487832308232,42,tacticam,17.0
41,8,"[1658.6744384765625, 480.6304626464844, 1683.3563232421875, 535.9630737304688]",0.9017990827560425,"[0.8700520833333333, 0.4699074074074074]",0.980187521690282,42,tacticam,6.0
41,3,"[752.1857299804688, 265.80487060546875, 776.5740966796875, 312.9068298339844]",0.8970840573310852,"[0.39791666666666664, 0.2671296296296296]",0.8755101577422267,42,tacticam,15.0
41,2,"[965.1377563476562, 181.21810913085938, 991.0138549804688, 226.072265625]",0.8969650268554688,"[0.509375, 0.1884259259259259]",0.9782607620395847,42,tacticam,19.0
41,17,"[622.4293823242188, 145.15411376953125, 647.5609741210938, 187.67138671875]",0.8917155265808105,"[0.33046875, 0.1537037037037037]",0.9470901478583145,29,tacticam,22.0
41,2,"[348.2172546386719, 467.47833251953125, 385.3560791015625, 524.1886596679688]",0.8895835280418396,"[0.19088541666666667, 0.4587962962962963]",0.8824975043261104,4,tacticam,23.0
41,0,"[356.5911560058594, 397.2170104980469, 400.1661071777344, 450.7374572753906]",0.8880246877670288,"[0.196875, 0.3921296296296296]",0.978800656531538,41,tacticam,8.0
41,2,"[896.5457763671875, 189.96615600585938, 924.2203369140625, 231.64508056640625]",0.886824369430542,"[0.4739583333333333, 0.19444444444444445]",0.8879538951126231,42,tacticam,20.0
41,2,"[1167.11279296875, 374.67498779296875, 1191.95556640625, 427.5905456542969]",0.8818672895431519,"[0.6140625, 0.37083333333333335]",0.9205044681199614,41,tacticam,5.0
41,10,"[1693.587890625, 352.79345703125, 1719.1336669921875, 410.05767822265625]",0.8804965019226074,"[0.8885416666666667, 0.3527777777777778]",0.9787249672267562,42,tacticam,1.0
41,3,"[774.5797119140625, 385.08905029296875, 801.6895751953125, 442.21832275390625]",0.8769737482070923,"[0.41015625, 0.38287037037037036]",0.885530813983847,42,tacticam,12.0
41,2,"[931.8766479492188, 234.7935333251953, 955.1493530273438, 276.81097412109375]",0.8495683073997498,"[0.49114583333333334, 0.2361111111111111]",0.9274484444305658,42,tacticam,3.0
41,14,"[549.9854125976562, 105.66144561767578, 582.3422241210938, 145.56752014160156]",0.7534087896347046,"[0.29453125, 0.11574074074074074]",0.8288738697783812,42,tacticam,
41,7,"[350.0172119140625, 370.47271728515625, 380.9837341308594, 421.4205322265625]",0.6144377589225769,"[0.19010416666666666, 0.3662037037037037]",0.9605422072978573,42,tacticam,10.0
42,0,"[790.924072265625, 547.4821166992188, 835.2374267578125, 605.6979370117188]",0.9291083216667175,"[0.4231770833333333, 0.5333333333333333]",0.9527577338643214,43,tacticam,4.0
42,3,"[747.2918701171875, 266.2372131347656, 781.477294921875, 311.827880859375]",0.9278417229652405,"[0.39791666666666664, 0.2671296296296296]",0.7903274305380121,43,tacticam,15.0
42,2,"[481.21832275390625, 221.16806030273438, 524.1898803710938, 272.5252990722656]",0.9186157584190369,"[0.26171875, 0.22824074074074074]",0.9518800758424959,43,tacticam,16.0
42,6,"[1493.9300537109375, 261.407958984375, 1521.241455078125, 310.24676513671875]",0.9185671806335449,"[0.7848958333333333, 0.26435185185185184]",0.8296813531581371,43,tacticam,17.0
42,5,"[788.712890625, 181.82940673828125, 812.8743896484375, 226.48297119140625]",0.916387677192688,"[0.4166666666666667, 0.1884259259259259]",0.8835330291791625,43,tacticam,0.0
42,7,"[723.40869140625, 349.0542297363281, 766.9044799804688, 400.4259338378906]",0.9093020558357239,"[0.38776041666666666, 0.34675925925925927]",0.8401411551060052,42,tacticam,11.0
42,8,"[1657.365234375, 480.405029296875, 1682.548828125, 537.0560913085938]",0.9054970741271973,"[0.86953125, 0.4708333333333333]",0.9775091152445807,43,tacticam,6.0
42,20,"[291.59588623046875, 679.135986328125, 318.53887939453125, 746.5072631835938]",0.9053369760513306,"[0.15859375, 0.6597222222222222]",0.9604393888532714,43,tacticam,9.0
42,7,"[1337.8885498046875, 781.4627075195312, 1375.40625, 846.417724609375]",0.9049636721611023,"[0.70625, 0.7532407407407408]",0.8890873315692426,43,tacticam,
42,2,"[350.9985656738281, 467.03778076171875, 383.69140625, 525.33984375]",0.9025506377220154,"[0.19088541666666667, 0.45925925925925926]",0.9852876412918038,5,tacticam,23.0
42,0,"[1104.4595947265625, 481.0243835449219, 1126.0965576171875, 537.1594848632812]",0.9022926688194275,"[0.5807291666666666, 0.47129629629629627]",0.8776900376202077,43,tacticam,2.0
42,17,"[621.1163330078125, 145.8342742919922, 650.0684204101562, 189.6396026611328]",0.899114191532135,"[0.33098958333333334, 0.15462962962962962]",0.8899671656269428,30,tacticam,22.0
42,1,"[1053.3662109375, 289.7975769042969, 1075.5208740234375, 343.770751953125]",0.8967463970184326,"[0.5541666666666667, 0.29259259259259257]",0.9782117516055969,43,tacticam,13.0
42,2,"[896.2603149414062, 190.59019470214844, 929.078857421875, 232.9188690185547]",0.8957565426826477,"[0.4752604166666667, 0.19537037037037036]",0.8786675221873594,43,tacticam,19.0
42,10,"[1695.5167236328125, 353.2679443359375, 1715.6143798828125, 411.8713073730469]",0.8953354954719543,"[0.8880208333333334, 0.3537037037037037]",0.9124772515456737,43,tacticam,1.0
42,3,"[773.96484375, 384.10015869140625, 807.364013671875, 439.0645751953125]",0.8944387435913086,"[0.4114583333333333, 0.38101851851851853]",0.8866964814596843,43,tacticam,12.0
42,0,"[356.68206787109375, 395.7010803222656, 395.92596435546875, 451.37457275390625]",0.8932514190673828,"[0.19557291666666668, 0.39166666666666666]",0.8879556102506027,42,tacticam,8.0
42,2,"[963.1248779296875, 180.55194091796875, 984.3759155273438, 225.29115295410156]",0.8919849395751953,"[0.50703125, 0.1875]",0.8302656902652824,43,tacticam,20.0
42,2,"[1169.0745849609375, 375.36383056640625, 1190.54736328125, 427.8193359375]",0.8777586817741394,"[0.6143229166666667, 0.3712962962962963]",0.9583355849557195,42,tacticam,5.0
42,2,"[932.9943237304688, 234.83807373046875, 952.8392944335938, 277.05926513671875]",0.8684741258621216,"[0.490625, 0.23657407407407408]",0.9242077860664246,43,tacticam,3.0
42,7,"[348.8359680175781, 369.07281494140625, 377.6534729003906, 420.1048583984375]",0.7800788879394531,"[0.18880208333333334, 0.36527777777777776]",0.9672277183316509,43,tacticam,10.0
43,20,"[292.5806579589844, 673.9449462890625, 325.4146728515625, 743.2399291992188]",0.9396879076957703,"[0.16067708333333333, 0.6555555555555556]",0.9493930105428564,44,tacticam,9.0
43,6,"[1491.646484375, 262.6597595214844, 1523.3328857421875, 310.4847106933594]",0.9288329482078552,"[0.7848958333333333, 0.26481481481481484]",0.8810823851585191,44,tacticam,17.0
43,0,"[786.8031005859375, 545.7828369140625, 834.860595703125, 603.3439331054688]",0.9274695515632629,"[0.421875, 0.5314814814814814]",0.9678950712086081,44,tacticam,4.0
43,8,"[1655.407470703125, 480.0831298828125, 1686.66064453125, 536.3560180664062]",0.9154853820800781,"[0.8700520833333333, 0.4703703703703704]",0.88395926680832,44,tacticam,6.0
43,2,"[485.390380859375, 223.31277465820312, 525.242431640625, 273.8375549316406]",0.9139001369476318,"[0.2630208333333333, 0.22962962962962963]",0.951939716619797,44,tacticam,16.0
43,3,"[743.57666015625, 268.9530944824219, 781.781982421875, 310.88763427734375]",0.9131855964660645,"[0.396875, 0.2675925925925926]",0.8886729811681404,44,tacticam,15.0
43,7,"[1337.5968017578125, 780.5203857421875, 1371.4986572265625, 846.07177734375]",0.908513605594635,"[0.7052083333333333, 0.7527777777777778]",0.8838432827497764,44,tacticam,
43,2,"[352.6385803222656, 466.81915283203125, 381.4459533691406, 524.6121826171875]",0.9082584977149963,"[0.19088541666666667, 0.4583333333333333]",0.888078731413052,6,tacticam,23.0
43,0,"[1103.432861328125, 481.55145263671875, 1125.0030517578125, 536.0289916992188]",0.9051045775413513,"[0.5802083333333333, 0.4708333333333333]",0.9004554667969276,44,tacticam,2.0
43,1,"[1059.056396484375, 289.5999755859375, 1076.164306640625, 344.4015197753906]",0.9003777503967285,"[0.5559895833333334, 0.29305555555555557]",0.9752815446141441,44,tacticam,13.0
43,3,"[774.7177734375, 384.0724182128906, 811.0279541015625, 439.3536071777344]",0.900301992893219,"[0.4127604166666667, 0.38101851851851853]",0.9456478669964562,44,tacticam,12.0
43,10,"[1694.607421875, 352.9021911621094, 1715.7711181640625, 411.1751403808594]",0.8998991847038269,"[0.8877604166666667, 0.35324074074074074]",0.8229937261434823,44,tacticam,1.0
43,7,"[725.2145385742188, 349.26849365234375, 764.0944213867188, 401.3236389160156]",0.8989641070365906,"[0.38776041666666666, 0.3472222222222222]",0.840423319120366,43,tacticam,11.0
43,2,"[894.8589477539062, 190.47225952148438, 931.1101684570312, 233.78123474121094]",0.8924808502197266,"[0.4752604166666667, 0.19583333333333333]",0.8473933691945816,44,tacticam,19.0
43,2,"[931.811279296875, 235.08609008789062, 958.7662353515625, 277.4982604980469]",0.8915775418281555,"[0.49192708333333335, 0.23703703703703705]",0.8865390589528127,44,tacticam,3.0
43,2,"[961.81494140625, 181.37095642089844, 986.4993896484375, 226.57887268066406]",0.8903935551643372,"[0.50703125, 0.1884259259259259]",0.8758649103109323,44,tacticam,20.0
43,0,"[364.0552673339844, 397.5897216796875, 395.9702453613281, 451.055419921875]",0.889957070350647,"[0.19765625, 0.3925925925925926]",0.7866848644479592,43,tacticam,8.0
43,17,"[624.458984375, 147.13047790527344, 656.632080078125, 189.05682373046875]",0.887639045715332,"[0.3333333333333333, 0.15555555555555556]",0.9042972281712259,31,tacticam,22.0
43,5,"[786.929443359375, 183.73265075683594, 806.1815185546875, 227.92117309570312]",0.8816487789154053,"[0.41458333333333336, 0.18981481481481483]",0.8758420968731754,44,tacticam,0.0
43,2,"[1169.614013671875, 374.6951599121094, 1189.6915283203125, 427.8193664550781]",0.8552535176277161,"[0.6140625, 0.37083333333333335]",0.8896645773852275,43,tacticam,5.0
43,7,"[348.4939270019531, 368.5928039550781, 375.5711975097656, 423.8765563964844]",0.8470431566238403,"[0.18828125, 0.3662037037037037]",0.8799451154790097,44,tacticam,10.0
43,14,"[555.5853271484375, 100.9295425415039, 584.7581176757812, 146.257568359375]",0.7106816172599792,"[0.29661458333333335, 0.11388888888888889]",0.8728550440974411,43,tacticam,
44,0,"[788.9719848632812, 546.5072021484375, 828.6527709960938, 602.4979858398438]",0.9282117486000061,"[0.42083333333333334, 0.5314814814814814]",0.928109655822422,45,tacticam,4.0
44,8,"[1654.534423828125, 480.57659912109375, 1687.546875, 537.8240356445312]",0.9232926964759827,"[0.8700520833333333, 0.4708333333333333]",0.7897897441577361,45,tacticam,6.0
44,6,"[1489.7552490234375, 264.81951904296875, 1524.6328125, 312.4455261230469]",0.9200297594070435,"[0.7846354166666667, 0.26666666666666666]",0.936881566284397,45,tacticam,17.0
44,20,"[293.1577453613281, 670.6480102539062, 331.87445068359375, 736.916259765625]",0.9184234738349915,"[0.1625, 0.6509259259259259]",0.9720713902478432,45,tacticam,9.0
44,3,"[740.65576171875, 269.14324951171875, 782.6619873046875, 311.9872131347656]",0.9158024787902832,"[0.3963541666666667, 0.26851851851851855]",0.9484031728169258,45,tacticam,15.0
44,0,"[1101.0224609375, 481.7062072753906, 1129.05517578125, 536.9585571289062]",0.9151813387870789,"[0.5807291666666666, 0.4708333333333333]",0.8121099958808196,45,tacticam,2.0
44,2,"[356.5071105957031, 466.2210388183594, 384.1683044433594, 524.830322265625]",0.9105563759803772,"[0.19270833333333334, 0.4583333333333333]",0.7876464949771593,7,tacticam,23.0
44,7,"[1337.4171142578125, 777.571533203125, 1371.7332763671875, 845.5800170898438]",0.9103837609291077,"[0.7052083333333333, 0.7509259259259259]",0.9236030647696936,45,tacticam,
44,3,"[779.2081298828125, 384.1836853027344, 811.0465087890625, 436.5899353027344]",0.9078530669212341,"[0.4140625, 0.37962962962962965]",0.9135494283383618,45,tacticam,12.0
44,17,"[625.8062744140625, 149.85008239746094, 658.5521850585938, 191.6392364501953]",0.9062225222587585,"[0.3341145833333333, 0.1574074074074074]",0.9350520443180464,32,tacticam,22.0
44,5,"[785.0709228515625, 184.14724731445312, 811.7431640625, 229.20098876953125]",0.9051860570907593,"[0.415625, 0.1912037037037037]",0.8805899705619947,45,tacticam,0.0
44,2,"[931.6802368164062, 236.4912872314453, 963.4391479492188, 278.1540832519531]",0.9041555523872375,"[0.49322916666666666, 0.23796296296296296]",0.8838837979861746,45,tacticam,3.0
44,10,"[1693.6304931640625, 353.77197265625, 1719.4256591796875, 412.9892883300781]",0.9036730527877808,"[0.8885416666666667, 0.3541666666666667]",0.7883913936929585,45,tacticam,1.0
44,2,"[960.7384643554688, 184.15338134765625, 991.3474731445312, 227.54965209960938]",0.9007672667503357,"[0.5080729166666667, 0.19027777777777777]",0.8744680019942964,45,tacticam,20.0
44,2,"[893.3876953125, 193.25692749023438, 930.6434326171875, 234.9375]",0.9002857804298401,"[0.4747395833333333, 0.19768518518518519]",0.9037338581212772,45,tacticam,19.0
44,2,"[489.1878662109375, 224.1959991455078, 525.945556640625, 276.22930908203125]",0.899203360080719,"[0.2640625, 0.23148148148148148]",0.9842894733716827,45,tacticam,16.0
44,2,"[1170.913330078125, 375.8535461425781, 1195.4381103515625, 428.6523742675781]",0.8976794481277466,"[0.6158854166666666, 0.37175925925925923]",0.7873312458343062,44,tacticam,5.0
44,1,"[1062.91552734375, 291.1060485839844, 1079.221435546875, 344.863525390625]",0.8954675197601318,"[0.5575520833333333, 0.29398148148148145]",0.9722595730426661,45,tacticam,13.0
