frame,view,player_id,bbox,confidence,position,match_similarity,aligned_position
54,tacticam,1174,"[781.6342163085938, 195.97027587890625, 802.3150634765625, 237.54803466796875]",0.8881574273109436,"[0.4122395833333333, 0.2]",0.0,"[0.5501996529395342, 0.434954716407665]"
54,tacticam,1175,"[658.4978637695312, 166.6241455078125, 680.9134521484375, 209.35171508789062]",0.7768971920013428,"[0.3484375, 0.1736111111111111]",0.0,"[0.4812594589860334, 0.4311693561715151]"
55,broadcast,1176,"[1425.71240234375, 694.8248901367188, 1521.1865234375, 808.5249633789062]",0.9317917227745056,"[0.7671875, 0.6953703703703704]",0.6857879775693922,
55,tacticam,1176,"[782.6160888671875, 530.9697875976562, 819.9263916015625, 589.68017578125]",0.9261756539344788,"[0.41692708333333334, 0.5180555555555556]",0.6857879775693922,"[0.6694739531305192, 0.7132598550722844]"
55,broadcast,1177,"[904.3409423828125, 598.9844970703125, 990.8961791992188, 700.324951171875]",0.9297966957092285,"[0.49322916666666666, 0.600925925925926]",0.7137625353615716,
55,tacticam,1177,"[370.1596374511719, 372.2844543457031, 395.0380554199219, 423.8564758300781]",0.8255749344825745,"[0.19921875, 0.3680555555555556]",0.7137625353615716,"[0.41376417993653525, 0.6461075632583853]"
55,broadcast,1178,"[753.6737670898438, 663.6932373046875, 805.820068359375, 769.54052734375]",0.9216141700744629,"[0.40572916666666664, 0.662962962962963]",0.7746269173925636,
55,tacticam,1178,"[386.85858154296875, 401.9864501953125, 426.53424072265625, 453.869384765625]",0.9025990962982178,"[0.21145833333333333, 0.39537037037037037]",0.7746269173925636,"[0.43455242919135195, 0.6676425394938225]"
55,broadcast,1179,"[1571.3587646484375, 566.419921875, 1629.6705322265625, 678.2755737304688]",0.9055957794189453,"[0.8333333333333334, 0.575925925925926]",0.7533126264446769,
55,tacticam,1179,"[1102.021484375, 480.9809875488281, 1133.0987548828125, 529.9735107421875]",0.9182044863700867,"[0.58203125, 0.4671296296296296]",0.7533126264446769,"[0.807471750323934, 0.6092913802740433]"
55,broadcast,1180,"[1103.7767333984375, 547.8472290039062, 1154.717041015625, 637.8142700195312]",0.8962606191635132,"[0.5877604166666667, 0.5481481481481482]",0.8370892423595084,
55,tacticam,1180,"[745.0896606445312, 353.9165954589844, 774.7617797851562, 403.8717956542969]",0.8915704488754272,"[0.39557291666666666, 0.35]",0.8370892423595084,"[0.5923175224375143, 0.5624435582412398]"
55,broadcast,1181,"[1510.4132080078125, 502.1168518066406, 1555.6373291015625, 589.4940185546875]",0.8901791572570801,"[0.7981770833333334, 0.5050925925925925]",0.7993918805197955,
55,tacticam,1181,"[1202.49560546875, 383.9295959472656, 1229.42578125, 432.7515563964844]",0.9186580181121826,"[0.6330729166666667, 0.3773148148148148]",0.7993918805197955,"[0.8249791157444201, 0.5074805515161741]"
55,broadcast,1182,"[1071.4161376953125, 547.7291870117188, 1114.498291015625, 616.099365234375]",0.8660081028938293,"[0.5690104166666666, 0.538425925925926]",0.7526144322899777,
55,tacticam,1182,"[740.5491333007812, 267.8246154785156, 767.55078125, 315.15252685546875]",0.9058988690376282,"[0.3924479166666667, 0.26944444444444443]",0.7526144322899777,"[0.5620217349333825, 0.48773660799316254]"
55,broadcast,1183,"[1365.9495849609375, 507.8757019042969, 1421.228515625, 584.6452026367188]",0.858709990978241,"[0.7255208333333333, 0.5050925925925925]",0.6489465397595177,
55,tacticam,1183,"[912.006591796875, 201.9302215576172, 935.2646484375, 245.51531982421875]",0.8879454731941223,"[0.48098958333333336, 0.2064814814814815]",0.6489465397595177,"[0.6239193356883392, 0.3984469195517387]"
55,broadcast,1184,"[1536.9427490234375, 494.704833984375, 1579.16650390625, 574.9228515625]",0.7638099193572998,"[0.8111979166666666, 0.49444444444444446]",0.6056847824470177,
55,tacticam,1184,"[1510.71142578125, 280.4007263183594, 1539.400390625, 327.440185546875]",0.888934314250946,"[0.7940104166666667, 0.2810185185185185]",0.6056847824470177,"[0.9436501821959506, 0.3622530280438979]"
55,broadcast,1185,"[1534.642578125, 467.0550842285156, 1555.2965087890625, 519.293212890625]",0.745914101600647,"[0.8044270833333333, 0.4564814814814815]",0.8346788790421099,
55,tacticam,1185,"[1117.7476806640625, 298.7952575683594, 1136.2962646484375, 351.42584228515625]",0.9157649278640747,"[0.58671875, 0.300462962962963]",0.8346788790421099,"[0.7552810117091544, 0.45093773416233696]"
55,broadcast,1186,"[1362.525634765625, 504.7244873046875, 1419.972412109375, 563.8596801757812]",0.44506195187568665,"[0.72421875, 0.49398148148148147]",0.6931324998824856,
55,tacticam,1186,"[948.1657104492188, 249.4925537109375, 974.1498413085938, 294.683349609375]",0.8130987286567688,"[0.5005208333333333, 0.2513888888888889]",0.6931324998824856,"[0.657540321788514, 0.4340527373385727]"
55,tacticam,1187,"[1701.0838623046875, 363.61810302734375, 1738.6300048828125, 421.4743957519531]",0.935425341129303,"[0.8955729166666667, 0.362962962962963]",0.0,"[1.0670050602135457, 0.4048371500945275]"
55,tacticam,1188,"[320.5710754394531, 632.323974609375, 346.6643981933594, 695.4844360351562]",0.9246687889099121,"[0.1734375, 0.6143518518518518]",0.0,"[0.4731568172402463, 0.886521899467658]"
55,tacticam,1189,"[1653.2010498046875, 484.2637023925781, 1695.7247314453125, 541.4522705078125]",0.9241865873336792,"[0.871875, 0.47453703703703703]",0.0,"[1.0826058249556185, 0.517828217879949]"
55,tacticam,1190,"[1361.099609375, 759.84521484375, 1392.0880126953125, 828.5762329101562]",0.9199724793434143,"[0.7169270833333333, 0.7347222222222223]",0.0,"[1.0252247209584324, 0.8151707751657394]"
55,tacticam,1191,"[386.0464782714844, 453.34716796875, 430.9010925292969, 502.43170166015625]",0.9042019844055176,"[0.2125, 0.44212962962962965]",0.0,"[0.4514115404116536, 0.7112691800335268]"
55,tacticam,1192,"[815.770751953125, 383.987548828125, 832.9013671875, 431.66326904296875]",0.9037842154502869,"[0.42890625, 0.3768518518518518]",0.0,"[0.6327887132577267, 0.5763796901500181]"
55,tacticam,1193,"[533.4780883789062, 236.70167541503906, 563.7315063476562, 282.3092041015625]",0.8928619623184204,"[0.28541666666666665, 0.23981481481481481]",0.0,"[0.4512891165390046, 0.4962154435309354]"
55,tacticam,1194,"[781.2606811523438, 196.8743133544922, 799.8788452148438, 238.86904907226562]",0.8861611485481262,"[0.4114583333333333, 0.20092592592592592]",0.0,"[0.55663362490021, 0.41683419906311797]"
55,tacticam,1195,"[965.1436767578125, 195.3471221923828, 985.1373291015625, 239.62326049804688]",0.8839818239212036,"[0.5078125, 0.20092592592592592]",0.0,"[0.647261529292433, 0.3841125184904173]"
56,broadcast,1196,"[1425.1180419921875, 695.3895874023438, 1517.9576416015625, 810.3309326171875]",0.9394068121910095,"[0.7661458333333333, 0.6967592592592593]",0.7626698643447165,
56,tacticam,1196,"[780.008056640625, 196.1387481689453, 807.3592529296875, 239.6134796142578]",0.9125146865844727,"[0.41328125, 0.2013888888888889]",0.7626698643447165,"[0.7509249616732281, 0.6947337920204261]"
56,broadcast,1197,"[1567.90869140625, 568.0992431640625, 1635.4090576171875, 673.4610595703125]",0.9248839020729065,"[0.8338541666666667, 0.5745370370370371]",0.7160348454319004,
56,tacticam,1197,"[536.9496459960938, 236.43983459472656, 564.6959838867188, 283.5728759765625]",0.8546956777572632,"[0.2864583333333333, 0.24027777777777778]",0.7160348454319004,"[0.8635540693743765, 0.6246546798021927]"
56,broadcast,1198,"[907.4577026367188, 599.8191528320312, 988.5148315429688, 701.3181762695312]",0.9246485829353333,"[0.4934895833333333, 0.6018518518518519]",0.761364248524189,
56,tacticam,1198,"[1204.8104248046875, 385.0540466308594, 1235.4312744140625, 433.6846618652344]",0.9265292882919312,"[0.63515625, 0.3787037037037037]",0.761364248524189,"[0.49103116193406504, 0.5801725767905244]"
56,broadcast,1199,"[752.2333374023438, 662.6694946289062, 812.731201171875, 769.1554565429688]",0.9240293502807617,"[0.40729166666666666, 0.6625]",0.6925349121590981,
56,tacticam,1199,"[1517.8575439453125, 282.3957214355469, 1540.798583984375, 328.1330871582031]",0.8857394456863403,"[0.79609375, 0.2824074074074074]",0.6925349121590981,"[0.36013167159443993, 0.7144825876439992]"
56,broadcast,1200,"[1366.812744140625, 505.49981689453125, 1414.622802734375, 585.3920288085938]",0.9191316962242126,"[0.7239583333333334, 0.5046296296296297]",0.7993756050109799,
56,tacticam,1200,"[747.0831298828125, 353.3310241699219, 781.2308349609375, 401.8092956542969]",0.9065470695495605,"[0.39791666666666664, 0.3490740740740741]",0.7993756050109799,"[0.7279447961924508, 0.5480405872062102]"
56,broadcast,1201,"[1501.0286865234375, 501.19976806640625, 1561.3447265625, 588.8455810546875]",0.903016984462738,"[0.7973958333333333, 0.5041666666666667]",0.6590662051497386,
56,tacticam,1201,"[390.5885009765625, 452.97381591796875, 430.79718017578125, 501.31732177734375]",0.8994359970092773,"[0.21354166666666666, 0.4412037037037037]",0.6590662051497386,"[0.8825670991854279, 0.4117542977349627]"
56,broadcast,1202,"[1108.5465087890625, 547.4971313476562, 1157.369384765625, 638.1044921875]",0.8936151266098022,"[0.58984375, 0.5486111111111112]",0.7287777325945446,
56,tacticam,1202,"[1102.8277587890625, 481.322021484375, 1129.702392578125, 531.0584106445312]",0.9207818508148193,"[0.5809895833333333, 0.4685185185185185]",0.7287777325945446,"[0.52038283227607, 0.479478941509383]"
56,broadcast,1203,"[1071.4945068359375, 546.19873046875, 1120.586181640625, 616.6301879882812]",0.8812713027000427,"[0.5705729166666667, 0.537962962962963]",0.7150154096662095,
56,tacticam,1203,"[1123.98046875, 301.0079345703125, 1139.42724609375, 352.1977233886719]",0.8968132138252258,"[0.5890625, 0.3023148148148148]",0.7150154096662095,"[0.5551551934584749, 0.6422048644784535]"
56,broadcast,1204,"[1528.92333984375, 467.25054931640625, 1550.5125732421875, 514.64208984375]",0.7824983596801758,"[0.8015625, 0.45416666666666666]",0.682661076079432,
56,tacticam,1204,"[373.144287109375, 372.40155029296875, 397.3435363769531, 420.856201171875]",0.8088801503181458,"[0.20052083333333334, 0.36666666666666664]",0.682661076079432,"[0.9142473899608896, 0.4804687151983835]"
56,broadcast,1205,"[1536.6273193359375, 493.9248962402344, 1575.648193359375, 573.4739379882812]",0.690870463848114,"[0.81015625, 0.4935185185185185]",0.7314895238274961,
56,tacticam,1205,"[395.0331115722656, 401.76251220703125, 424.9693908691406, 452.96685791015625]",0.8475625514984131,"[0.21328125, 0.39490740740740743]",0.7314895238274961,"[0.8946784100068385, 0.4564390940059755]"
56,broadcast,1206,"[563.8995361328125, 537.8737182617188, 608.173095703125, 627.3383178710938]",0.59373939037323,"[0.30494791666666665, 0.5388888888888889]",0.6642010816793378,
56,tacticam,1206,"[1653.677490234375, 485.8977355957031, 1696.4560546875, 541.8218994140625]",0.9228205680847168,"[0.8721354166666667, 0.475]",0.6642010816793378,"[0.23729145451858258, 0.5477956869597012]"
56,tacticam,1207,"[324.16180419921875, 628.1592407226562, 353.63299560546875, 692.8026123046875]",0.9293443560600281,"[0.17630208333333333, 0.6111111111111112]",0.0,"[0.8750394203653155, 0.2379767165850104]"
56,tacticam,1208,"[1703.52099609375, 366.5238952636719, 1742.6502685546875, 422.2919616699219]",0.9242656230926514,"[0.8971354166666666, 0.3648148148148148]",0.0,"[0.24135145000969987, 0.6607084474029108]"
56,tacticam,1209,"[783.8143310546875, 529.06640625, 823.684814453125, 586.4668579101562]",0.9236935377120972,"[0.41822916666666665, 0.5162037037037037]",0.0,"[0.6654969759589633, 0.39169104130193455]"
56,tacticam,1210,"[739.2372436523438, 269.908203125, 771.9464721679688, 313.38128662109375]",0.919460654258728,"[0.3932291666666667, 0.26944444444444443]",0.0,"[0.7528743700064897, 0.6238123954243884]"
56,tacticam,1211,"[1361.1075439453125, 758.1328125, 1397.549560546875, 828.3438720703125]",0.919215977191925,"[0.7182291666666667, 0.7342592592592593]",0.0,"[0.31964857555526527, 0.257761547735934]"
56,tacticam,1212,"[817.8837890625, 382.8528747558594, 839.1683349609375, 431.99462890625]",0.9096274375915527,"[0.43125, 0.3763888888888889]",0.0,"[0.6887265572410788, 0.5301760986036268]"
56,tacticam,1213,"[913.5428466796875, 202.76010131835938, 939.3336181640625, 242.97463989257812]",0.9001857042312622,"[0.4822916666666667, 0.20555555555555555]",0.0,"[0.683149884879075, 0.708384348242233]"
56,tacticam,1214,"[662.0896606445312, 172.03468322753906, 688.0036010742188, 211.2165069580078]",0.889948844909668,"[0.3515625, 0.17731481481481481]",0.0,"[0.816751297151885, 0.7021942679796271]"
56,tacticam,1215,"[967.1511840820312, 197.7667694091797, 985.5906372070312, 240.31512451171875]",0.8868934512138367,"[0.5083333333333333, 0.2023148148148148]",0.0,"[0.6588073333647455, 0.7181879694659792]"
56,tacticam,1216,"[950.12060546875, 250.31813049316406, 973.1856689453125, 295.1733703613281]",0.6641094088554382,"[0.50078125, 0.2523148148148148]",0.0,"[0.6532990725653667, 0.6679217479485462]"
57,broadcast,1217,"[1425.21728515625, 696.2188110351562, 1508.7672119140625, 813.87158203125]",0.9335111975669861,"[0.7638020833333333, 0.6986111111111111]",0.6362345751535543,
57,tacticam,1217,"[782.0436401367188, 528.507568359375, 826.0405883789062, 582.2975463867188]",0.9260836243629456,"[0.41875, 0.5138888888888888]",0.6362345751535543,"[0.6239248011895363, 0.7194166753756501]"
57,broadcast,1218,"[1556.7213134765625, 570.112060546875, 1641.2545166015625, 670.8196411132812]",0.9273735880851746,"[0.8325520833333333, 0.5740740740740741]",0.6861865721474332,
57,tacticam,1218,"[1102.6739501953125, 482.5149841308594, 1135.1767578125, 529.7228393554688]",0.9288835525512695,"[0.5825520833333333, 0.46805555555555556]",0.6861865721474332,"[0.7701609383187535, 0.6325443026308616]"
57,broadcast,1219,"[911.77099609375, 599.8023071289062, 985.3779296875, 702.089599609375]",0.9237686395645142,"[0.49375, 0.6023148148148149]",0.6991846183469578,
57,tacticam,1219,"[374.85736083984375, 371.2711486816406, 400.5202331542969, 424.2668151855469]",0.9024651050567627,"[0.2015625, 0.3680555555555556]",0.6991846183469578,"[0.37627457746847676, 0.6351128322943872]"
57,broadcast,1220,"[751.9912109375, 659.3662719726562, 814.3331909179688, 767.5402221679688]",0.9138072729110718,"[0.4075520833333333, 0.6601851851851852]",0.7702318541997295,
57,tacticam,1220,"[398.52392578125, 401.5069885253906, 423.05145263671875, 451.7449035644531]",0.8343762159347534,"[0.21380208333333334, 0.39444444444444443]",0.7702318541997295,"[0.39495841716051405, 0.6574084594738585]"
57,broadcast,1221,"[1367.044189453125, 505.35662841796875, 1409.771484375, 584.8910522460938]",0.9090210199356079,"[0.7229166666666667, 0.5041666666666667]",0.683839100952181,
57,tacticam,1221,"[952.0087280273438, 250.28189086914062, 975.6985473632812, 294.7506408691406]",0.8901669979095459,"[0.5018229166666667, 0.2518518518518518]",0.683839100952181,"[0.6359608264333334, 0.4447902885170908]"
57,broadcast,1222,"[1116.3577880859375, 547.425537109375, 1157.816162109375, 637.715576171875]",0.8944540619850159,"[0.5919270833333333, 0.5481481481481482]",0.783468587092594,
57,tacticam,1222,"[750.7003784179688, 353.28167724609375, 786.9094848632812, 401.2159423828125]",0.902778685092926,"[0.4, 0.3490740740740741]",0.783468587092594,"[0.562939549896966, 0.5651562306491302]"
57,broadcast,1223,"[1492.2005615234375, 501.3902893066406, 1565.7293701171875, 589.649658203125]",0.8935887217521667,"[0.79609375, 0.5046296296296297]",0.8208843443748702,
57,tacticam,1223,"[1208.5833740234375, 385.2199401855469, 1240.7633056640625, 435.2789611816406]",0.913713276386261,"[0.6375, 0.37962962962962965]",0.8208843443748702,"[0.8002101343595222, 0.5328675062378809]"
57,broadcast,1224,"[1076.205810546875, 546.4301147460938, 1124.964599609375, 618.2902221679688]",0.8726618885993958,"[0.5729166666666666, 0.5388888888888889]",0.7431859699848602,
57,tacticam,1224,"[737.0458374023438, 269.8273620605469, 775.078857421875, 313.59149169921875]",0.9137410521507263,"[0.39375, 0.26944444444444443]",0.7431859699848602,"[0.5361870155872195, 0.4898950698624547]"
57,broadcast,1225,"[1521.944091796875, 468.3117370605469, 1548.161865234375, 516.2315063476562]",0.6779245734214783,"[0.79921875, 0.45555555555555555]",0.7651157260052388,
57,tacticam,1225,"[1130.5125732421875, 301.92584228515625, 1145.9622802734375, 353.6792297363281]",0.8720418214797974,"[0.5924479166666666, 0.30277777777777776]",0.7651157260052388,"[0.7367145345382866, 0.470383859184639]"
57,broadcast,1226,"[1517.5242919921875, 495.4083251953125, 1572.3035888671875, 583.8554077148438]",0.6347601413726807,"[0.8044270833333333, 0.49907407407407406]",0.6240177031589026,
57,tacticam,1226,"[1520.661376953125, 284.6015319824219, 1539.69482421875, 330.1738586425781]",0.885750949382782,"[0.7966145833333333, 0.28425925925925927]",0.6240177031589026,"[0.9290318191064717, 0.3993836805776928]"
57,broadcast,1227,"[574.5426635742188, 537.8245239257812, 616.1013793945312, 630.2495727539062]",0.6170042157173157,"[0.3098958333333333, 0.5402777777777777]",0.6316291124004059,
57,tacticam,1227,"[540.8609619140625, 236.3324432373047, 573.1137084960938, 282.9014587402344]",0.9051399230957031,"[0.28984375, 0.23981481481481481]",0.6316291124004059,"[0.4281502514396136, 0.4883198449368955]"
57,tacticam,1228,"[1361.5355224609375, 758.4014282226562, 1402.6995849609375, 826.8634643554688]",0.9310445189476013,"[0.71953125, 0.7333333333333333]",0.0,"[0.971441789866411, 0.8530473871527348]"
57,tacticam,1229,"[327.8006286621094, 624.2897338867188, 361.62982177734375, 687.2754516601562]",0.9303383827209473,"[0.17916666666666667, 0.6069444444444444]",0.0,"[0.4168033680872295, 0.8716015037275948]"
57,tacticam,1230,"[1711.65380859375, 368.2870178222656, 1744.871337890625, 424.6866149902344]",0.913654088973999,"[0.8997395833333334, 0.36666666666666664]",0.0,"[1.0500457892576636, 0.4521223329007933]"
57,tacticam,1231,"[777.05859375, 197.7086944580078, 811.8720703125, 239.2444305419922]",0.9099032282829285,"[0.41354166666666664, 0.20185185185185187]",0.0,"[0.5377110563364613, 0.41948096656895745]"
57,tacticam,1232,"[914.1932373046875, 203.0035400390625, 944.2803955078125, 246.5430908203125]",0.903950572013855,"[0.48385416666666664, 0.20787037037037037]",0.0,"[0.6071679432856206, 0.4069985358465602]"
57,tacticam,1233,"[664.90380859375, 171.89968872070312, 693.7169189453125, 213.41180419921875]",0.902355968952179,"[0.3533854166666667, 0.17777777777777778]",0.0,"[0.47336301266389536, 0.41188723678050354]"
57,tacticam,1234,"[821.7421875, 381.3206481933594, 845.8406982421875, 431.43377685546875]",0.9022473096847534,"[0.43385416666666665, 0.37592592592592594]",0.0,"[0.6026140406586971, 0.5822752648323298]"
57,tacticam,1235,"[1661.870361328125, 487.44671630859375, 1696.653076171875, 543.5405883789062]",0.8963521122932434,"[0.87421875, 0.47685185185185186]",0.0,"[1.05407149075754, 0.5651527787804554]"
57,tacticam,1236,"[964.4403076171875, 198.2364501953125, 991.253173828125, 240.59739685058594]",0.8934327363967896,"[0.5091145833333334, 0.20277777777777778]",0.0,"[0.6302334424910884, 0.3955091539706581]"
57,tacticam,1237,"[394.8123779296875, 449.7525634765625, 428.736328125, 502.0091247558594]",0.873248815536499,"[0.2140625, 0.44027777777777777]",0.0,"[0.4071346329148835, 0.701595584648368]"
58,broadcast,1238,"[1554.6607666015625, 570.8729248046875, 1636.5902099609375, 669.1967163085938]",0.9314354062080383,"[0.8307291666666666, 0.5736111111111111]",0.67561059702957,
58,tacticam,1238,"[1102.129150390625, 482.6245422363281, 1140.1751708984375, 530.1773681640625]",0.9359357953071594,"[0.5838541666666667, 0.4685185185185185]",0.67561059702957,"[0.7557931226713417, 0.6276788831368434]"
58,broadcast,1239,"[1423.2257080078125, 698.1028442382812, 1497.492919921875, 815.3060913085938]",0.9287002682685852,"[0.7604166666666666, 0.700462962962963]",0.6308932100851363,
58,tacticam,1239,"[782.2941284179688, 527.2880859375, 822.3165893554688, 581.557861328125]",0.909686803817749,"[0.41770833333333335, 0.512962962962963]",0.6308932100851363,"[0.6110490812921904, 0.7205708045360351]"
58,broadcast,1240,"[1367.3720703125, 505.0196533203125, 1416.2703857421875, 585.5670166015625]",0.924684464931488,"[0.7247395833333333, 0.5046296296296297]",0.6263935609552451,
58,tacticam,1240,"[953.866943359375, 249.69644165039062, 981.7207641601562, 294.507568359375]",0.9067713618278503,"[0.5036458333333333, 0.2513888888888889]",0.6263935609552451,"[0.613319776212918, 0.44525081964838437]"
58,broadcast,1241,"[914.6358032226562, 599.5048828125, 975.4956665039062, 702.0772094726562]",0.9200716614723206,"[0.49192708333333335, 0.6023148148148149]",0.7445262317582146,
58,tacticam,1241,"[749.42724609375, 352.87005615234375, 788.2831420898438, 399.2991027832031]",0.9089532494544983,"[0.4002604166666667, 0.3476851851851852]",0.7445262317582146,"[0.544137712356879, 0.5684391433659483]"
58,broadcast,1242,"[751.9878540039062, 658.3154907226562, 814.8325805664062, 760.6248779296875]",0.9109391570091248,"[0.4075520833333333, 0.6564814814814814]",0.7834964256770732,
58,tacticam,1242,"[376.66217041015625, 372.5687255859375, 401.68939208984375, 423.9037170410156]",0.901633620262146,"[0.20234375, 0.3680555555555556]",0.7834964256770732,"[0.361804061899807, 0.6480657648217705]"
58,broadcast,1243,"[1122.15966796875, 549.0166625976562, 1163.04638671875, 637.7371215820312]",0.8929479122161865,"[0.5950520833333334, 0.549074074074074]",0.6826423420045764,
58,tacticam,1243,"[824.3873901367188, 380.3044738769531, 850.0067749023438, 429.64288330078125]",0.916725218296051,"[0.4359375, 0.37453703703703706]",0.6826423420045764,"[0.5862935702008102, 0.5831619105137935]"
58,broadcast,1244,"[1485.5826416015625, 505.8541564941406, 1560.71044921875, 587.5449829101562]",0.8901188373565674,"[0.79296875, 0.5055555555555555]",0.8379807282483417,
58,tacticam,1244,"[1213.871826171875, 386.8070068359375, 1244.4866943359375, 436.43243408203125]",0.9214426279067993,"[0.63984375, 0.38055555555555554]",0.8379807282483417,"[0.7823624147032966, 0.5268503702251447]"
58,broadcast,1245,"[1082.82177734375, 546.352783203125, 1130.6112060546875, 618.7739868164062]",0.8884258270263672,"[0.5760416666666667, 0.5388888888888889]",0.7234011822637095,
58,tacticam,1245,"[733.5562133789062, 269.82763671875, 774.4822998046875, 313.82659912109375]",0.9152697324752808,"[0.3924479166666667, 0.26944444444444443]",0.7234011822637095,"[0.5128885374428686, 0.4962855728714579]"
58,broadcast,1246,"[581.4066162109375, 538.6827392578125, 624.6299438476562, 632.2018432617188]",0.8511150479316711,"[0.3138020833333333, 0.5416666666666666]",0.6561936411022694,
58,tacticam,1246,"[545.2349853515625, 236.46546936035156, 580.0685424804688, 283.7580261230469]",0.9039060473442078,"[0.29296875, 0.24027777777777778]",0.6561936411022694,"[0.40925157818206936, 0.49877147719671894]"
58,broadcast,1247,"[1516.5791015625, 470.07550048828125, 1545.8140869140625, 518.429443359375]",0.8270806074142456,"[0.7971354166666667, 0.45740740740740743]",0.7264764383535687,
58,tacticam,1247,"[1135.8592529296875, 301.3032531738281, 1151.863037109375, 352.7817077636719]",0.8884962797164917,"[0.5953125, 0.3023148148148148]",0.7264764383535687,"[0.7161356007795134, 0.46586959574886466]"
58,broadcast,1248,"[1530.0025634765625, 495.75146484375, 1575.889892578125, 580.3672485351562]",0.7252775430679321,"[0.80859375, 0.4976851851851852]",0.6406307923853547,
58,tacticam,1248,"[1522.3291015625, 284.5350341796875, 1541.607177734375, 330.5742492675781]",0.855053722858429,"[0.79765625, 0.28425925925925927]",0.6406307923853547,"[0.9033907661695657, 0.38710095170044645]"
58,tacticam,1249,"[1363.76806640625, 758.62353515625, 1407.0472412109375, 825.2274169921875]",0.9292469620704651,"[0.7213541666666666, 0.7328703703703704]",0.0,"[0.9672103054899458, 0.8376572781839253]"
58,tacticam,1250,"[329.84814453125, 620.87646484375, 367.1884460449219, 681.1931762695312]",0.918601393699646,"[0.18125, 0.6023148148148149]",0.0,"[0.4129910262223495, 0.8776354525446972]"
58,tacticam,1251,"[965.2040405273438, 197.36317443847656, 993.7494506835938, 239.89097595214844]",0.9170687794685364,"[0.5098958333333333, 0.20185185185185187]",0.0,"[0.6042002673421023, 0.39616095209545765]"
58,tacticam,1252,"[1714.612548828125, 370.1189880371094, 1744.8681640625, 423.7716369628906]",0.91533362865448,"[0.9005208333333333, 0.36712962962962964]",0.0,"[1.0265935986958823, 0.43474214025777586]"
58,tacticam,1253,"[774.0618896484375, 198.46234130859375, 813.0391845703125, 238.37905883789062]",0.909541666507721,"[0.41328125, 0.20185185185185187]",0.0,"[0.5121669051248993, 0.4255588763703231]"
58,tacticam,1254,"[914.0630493164062, 204.80996704101562, 946.5316772460938, 248.06561279296875]",0.9085561633110046,"[0.484375, 0.20925925925925926]",0.0,"[0.5821434967936724, 0.4109826082613861]"
58,tacticam,1255,"[667.0859375, 173.1658172607422, 697.770263671875, 216.67282104492188]",0.8860098123550415,"[0.35520833333333335, 0.18009259259259258]",0.0,"[0.45022674429092946, 0.42250183702690225]"
58,tacticam,1256,"[1665.0531005859375, 488.68377685546875, 1686.1358642578125, 544.0098266601562]",0.868184506893158,"[0.87265625, 0.4777777777777778]",0.0,"[1.0337183470073286, 0.5486222774830768]"
58,tacticam,1257,"[398.9612121582031, 449.3753356933594, 426.7977294921875, 501.8813781738281]",0.863006055355072,"[0.21458333333333332, 0.4398148148148148]",0.0,"[0.39529821117190733, 0.7126981147260518]"
58,tacticam,1258,"[401.28680419921875, 398.439697265625, 426.6195373535156, 450.2842712402344]",0.8413820862770081,"[0.21536458333333333, 0.3925925925925926]",0.0,"[0.3816736194867573, 0.6674773327272807]"
58,tacticam,1259,"[1662.6368408203125, 488.21429443359375, 1689.5606689453125, 555.677490234375]",0.33127981424331665,"[0.87265625, 0.4828703703703704]",0.0,"[1.0352679231296336, 0.5534733921132737]"
59,broadcast,1260,"[1368.75048828125, 504.5478515625, 1421.7833251953125, 586.7501220703125]",0.9287731051445007,"[0.7263020833333333, 0.5046296296296297]",0.6674353642637844,
59,tacticam,1260,"[954.8886108398438, 251.0071258544922, 985.7250366210938, 295.40631103515625]",0.910388171672821,"[0.5049479166666667, 0.25277777777777777]",0.6674353642637844,"[0.6577235294257258, 0.4410495327252878]"
59,broadcast,1261,"[1555.051025390625, 572.1590576171875, 1628.895263671875, 672.290283203125]",0.922042191028595,"[0.82890625, 0.575925925925926]",0.791747124544396,
59,tacticam,1261,"[1102.4622802734375, 482.9551696777344, 1142.572998046875, 529.2755126953125]",0.9263651371002197,"[0.584375, 0.46805555555555556]",0.791747124544396,"[0.8283315601424089, 0.5944968625383342]"
59,broadcast,1262,"[913.8841552734375, 598.431884765625, 965.9703369140625, 701.8857421875]",0.9102479815483093,"[0.4890625, 0.6013888888888889]",0.7394692959794891,
59,tacticam,1262,"[378.223876953125, 372.97540283203125, 402.61279296875, 423.6357421875]",0.9048714637756348,"[0.203125, 0.3680555555555556]",0.7394692959794891,"[0.44441477771576315, 0.6837127057006981]"
59,broadcast,1263,"[1423.8900146484375, 698.2838745117188, 1483.96630859375, 817.2006225585938]",0.9079676866531372,"[0.7567708333333333, 0.7013888888888888]",0.7354648050812751,
59,tacticam,1263,"[784.9424438476562, 527.8956909179688, 818.0702514648438, 582.420654296875]",0.9057024717330933,"[0.4171875, 0.513425925925926]",0.7354648050812751,"[0.7015589907532093, 0.7125597538897454]"
59,broadcast,1264,"[752.5059814453125, 657.4138793945312, 809.6319580078125, 756.7738647460938]",0.9012253284454346,"[0.40651041666666665, 0.6541666666666667]",0.7021670090916109,
59,tacticam,1264,"[401.54461669921875, 396.7621154785156, 431.59735107421875, 447.7308044433594]",0.8737837672233582,"[0.21666666666666667, 0.3902777777777778]",0.7021670090916109,"[0.4667528993620408, 0.6970623205985534]"
